periodo,Anio,var1,cole_depto_ubicacion,cole_cod_depto_ubicacion,cole_mcpio_ubicacion,cole_cod_mcpio_ubicacion,max_value,min_value,avg_value,
20194,2019,4,META,50,PUERTO GAITÃN,50568,340,111,214.3685504,
20194,2019,4,BOLIVAR,13,SIMITÃ,13744,356,150,235.4444444,
20194,2019,4,CAQUETA,18,EL DONCELLO,18247,370,149,243.3522727,
20194,2019,4,BOYACA,15,CHITARAQUE,15185,343,178,243.0338983,
20194,2019,4,RISARALDA,66,SANTUARIO,66687,357,161,247.6842105,
20194,2019,4,TOLIMA,73,CASABIANCA,73152,334,170,236.5882353,
20194,2019,4,SANTANDER,68,BARICHARA,68079,352,171,266.9213483,
20194,2019,4,CUNDINAMARCA,25,VIOTÃ,25878,330,152,239.3066667,
20194,2019,4,NARIÃ‘O,52,SAPUYES,52720,348,190,256.3432836,
20194,2019,4,SANTANDER,68,EL GUACAMAYO,68245,355,174,274.4347826,
20194,2019,4,SANTANDER,68,LANDÃZURI,68385,350,159,242.5042735,
20194,2019,4,BOYACA,15,QUÃPAMA,15580,325,157,236.7538462,
20194,2019,4,NARIÃ‘O,52,FRANCISCO PIZARRO,52520,260,130,188.4320988,
20194,2019,4,CHOCO,27,ALTO BAUDÃ“,27025,233,125,157.7678571,
20191,2019,1,VALLE,76,GUADALAJARA DE BUGA,76111,393,181,303.2649573,
20194,2019,4,VALLE,76,CARTAGO,76147,457,128,242.6467991,
20194,2019,4,ANTIOQUIA,5,CAUCASIA,5154,403,130,244.9492119,
20194,2019,4,BOYACA,15,SUSACÃ“N,15774,327,153,251.1025641,
20191,2019,1,NARIÃ‘O,52,PASTO,52001,434,190,321.3782895,
20194,2019,4,NORTE SANTANDER,54,CHITAGÃ,54174,350,162,256.0208333,
20194,2019,4,CALDAS,17,PALESTINA,17524,367,147,228.7272727,
20191,2019,1,CALDAS,17,VILLAMARÃA,17873,444,206,335.185567,
20194,2019,4,PUTUMAYO,86,SAN MIGUEL,86757,345,148,219.3084112,
20194,2019,4,CORDOBA,23,CHINÃš,23182,351,158,242.3674242,
20194,2019,4,NORTE SANTANDER,54,CHINÃCOTA,54172,369,152,253.3785047,
20194,2019,4,CUNDINAMARCA,25,TENA,25797,331,145,241.8315789,
20194,2019,4,NARIÃ‘O,52,EL TABLÃ“N DE GÃ“MEZ,52258,340,147,246.3411765,
20194,2019,4,CUNDINAMARCA,25,GAMA,25299,320,151,222.4210526,
20194,2019,4,LA GUAJIRA,44,URUMITA,44855,333,172,249.7,
20194,2019,4,NARIÃ‘O,52,EL PEÃ‘OL,52254,368,145,235.382716,
20194,2019,4,BOYACA,15,BUENAVISTA,15109,339,160,244.7402597,
20194,2019,4,CAUCA,19,SAN SEBASTIÃN,19693,307,163,226.3670886,
20194,2019,4,ANTIOQUIA,5,GUADALUPE,5315,327,124,229.7590361,
20194,2019,4,SANTANDER,68,GALÃN,68296,324,152,225.2835821,
20194,2019,4,SANTANDER,68,SANTA BÃRBARA,68705,335,161,254.8695652,
20194,2019,4,CHOCO,27,MEDIO ATRATO,27425,267,129,177.53125,
20194,2019,4,SANTANDER,68,JORDÃN,68370,303,247,272.8333333,
20194,2019,4,CUNDINAMARCA,25,SOACHA,25754,400,67,248.6417484,
20194,2019,4,CUNDINAMARCA,25,EL ROSAL,25260,386,136,244.9895833,
20194,2019,4,TOLIMA,73,SALDAÃ‘A,73671,320,134,216.3255814,
20194,2019,4,CASANARE,85,AGUAZUL,85010,410,137,251.3869863,
20194,2019,4,ANTIOQUIA,5,YARUMAL,5887,370,142,237.1931464,
20194,2019,4,ANTIOQUIA,5,RETIRO,5607,416,138,271.9844961,
20194,2019,4,CHOCO,27,EL LITORAL DEL SAN JUAN,27250,246,57,163.1549296,
20194,2019,4,CORDOBA,23,SAN ANTERO,23672,383,137,215.147929,
20194,2019,4,BOYACA,15,LA UVITA,15403,317,159,255.1470588,
20194,2019,4,VALLE,76,YOTOCO,76890,368,133,237.6770186,
20194,2019,4,VALLE,76,EL DOVIO,76250,345,143,240.8271605,
20194,2019,4,CAUCA,19,VILLA RICA,19845,314,135,207.1268293,
20194,2019,4,ANTIOQUIA,5,YONDÃ“,5893,326,142,224.020979,
20194,2019,4,BOLIVAR,13,MONTECRISTO,13458,295,139,199.78,
20194,2019,4,META,50,PUERTO LLERAS,50577,308,140,223.2924528,
20194,2019,4,BOYACA,15,SÃCHICA,15638,360,184,246.4,
20194,2019,4,NARIÃ‘O,52,MALLAMA,52435,354,145,222.6495726,
20194,2019,4,NORTE SANTANDER,54,GRAMALOTE,54313,335,171,244.7462687,
20194,2019,4,CUNDINAMARCA,25,CAPARRAPÃ,25148,341,161,246.2604167,
20191,2019,1,ANTIOQUIA,5,SABANETA,5631,402,260,332.325,
20194,2019,4,BOYACA,15,PAZ DE RÃO,15537,335,172,246.6896552,
20194,2019,4,NARIÃ‘O,52,ANCUYÃ,52036,374,168,256.8172043,
20194,2019,4,CESAR,20,SAN ALBERTO,20710,386,183,270.7133758,
20194,2019,4,MAGDALENA,47,SANTA MARTA,47001,425,46,234.8766271,
20194,2019,4,CESAR,20,PELAYA,20550,345,142,223.8339921,
20194,2019,4,TOLIMA,73,IBAGUÃ‰,73001,435,126,256.6000837,
20194,2019,4,ANTIOQUIA,5,LA UNIÃ“N,5400,367,148,243.929368,
20191,2019,1,ATLANTICO,8,PUERTO COLOMBIA,8573,450,217,335.9047619,
20194,2019,4,QUINDIO,63,MONTENEGRO,63470,365,140,233.6434263,
20194,2019,4,CUNDINAMARCA,25,TABIO,25785,365,142,258.3796992,
20194,2019,4,CUNDINAMARCA,25,MOSQUERA,25473,435,135,271.5571429,
20194,2019,4,HUILA,41,AIPE,41016,346,143,228.8834951,
20194,2019,4,BOYACA,15,TURMEQUÃ‰,15835,364,168,253.8832117,
20191,2019,1,VALLE,76,CANDELARIA,76130,411,228,316.5853659,
20194,2019,4,CUNDINAMARCA,25,ANAPOIMA,25035,345,142,235.3060109,
20194,2019,4,ANTIOQUIA,5,PUERTO BERRÃO,5579,374,128,215.1884368,
20194,2019,4,NARIÃ‘O,52,LA UNIÃ“N,52399,373,139,235.3088235,
20194,2019,4,QUINDIO,63,LA TEBAIDA,63401,375,139,237.0869565,
20194,2019,4,CASANARE,85,VILLANUEVA,85440,359,137,246.1449275,
20194,2019,4,CORDOBA,23,SAN CARLOS,23678,358,143,216.9831081,
20194,2019,4,SANTANDER,68,CAPITANEJO,68147,355,170,254.5833333,
20194,2019,4,TOLIMA,73,ORTEGA,73504,363,138,218.9354839,
20194,2019,4,ATLANTICO,8,PIOJÃ“,8549,278,145,202.5862069,
20194,2019,4,CASANARE,85,SABANALARGA,85300,367,171,252.9230769,
20194,2019,4,GUAINIA,94,PANA PANA,94887,199,159,177.625,
20194,2019,4,CESAR,20,AGUSTÃN CODAZZI,20013,375,139,230.4186047,
20194,2019,4,ANTIOQUIA,5,LA CEJA,5376,385,125,264.2156028,
20194,2019,4,SANTANDER,68,BARRANCABERMEJA,68081,445,132,257.6310423,
20194,2019,4,BOLIVAR,13,TURBANÃ,13838,355,134,219.407767,
20194,2019,4,ATLANTICO,8,GALAPA,8296,363,130,242.6827957,
20194,2019,4,TOLIMA,73,PLANADAS,73555,315,138,211.22,
20194,2019,4,SUCRE,70,COLOSÃ“,70204,328,146,217.2242991,
20194,2019,4,RISARALDA,66,BELÃ‰N DE UMBRÃA,66088,367,117,230.9040248,
20194,2019,4,BOYACA,15,OICATÃ,15500,350,187,275.097561,
20194,2019,4,TOLIMA,73,ALVARADO,73026,336,165,237.8688525,
20194,2019,4,NORTE SANTANDER,54,CÃCOTA,54125,325,182,228.9615385,
20194,2019,4,MAGDALENA,47,EL BANCO,47245,376,136,214.4591121,
20194,2019,4,ANTIOQUIA,5,BARBOSA,5079,372,135,235.4813433,
20194,2019,4,ANTIOQUIA,5,EL SANTUARIO,5697,382,132,236.0446809,
20194,2019,4,ANTIOQUIA,5,SEGOVIA,5736,345,113,211.2721088,
20194,2019,4,CESAR,20,CHIMICHAGUA,20175,323,133,209.3741007,
20194,2019,4,CAUCA,19,LÃ“PEZ DE MICAY,19418,283,135,172.5677966,
20194,2019,4,ANTIOQUIA,5,VALPARAÃSO,5856,340,148,235.7118644,
20194,2019,4,CAUCA,19,PÃEZ,19517,315,138,209.3583618,
20194,2019,4,CESAR,20,PUEBLO BELLO,20570,346,152,235.7672956,
20194,2019,4,CUNDINAMARCA,25,TAUSA,25793,394,152,267.6944444,
20194,2019,4,CASANARE,85,OROCUÃ‰,85230,361,142,232.496063,
20194,2019,4,BOYACA,15,SAN EDUARDO,15660,343,182,268.125,
20194,2019,4,ARAUCA,81,PUERTO RONDÃ“N,81591,326,159,220.9210526,
20194,2019,4,AMAZONAS,91,LETICIA,91001,361,103,218.3908228,
20194,2019,4,VALLE,76,PALMIRA,76520,413,100,257.8143819,
20194,2019,4,CHOCO,27,QUIBDÃ“,27001,378,55,218.3578199,
20194,2019,4,VALLE,76,PRADERA,76563,372,131,241.4654378,
20194,2019,4,NARIÃ‘O,52,LOS ANDES,52418,427,156,255.6355932,
20194,2019,4,BOLIVAR,13,ARJONA,13052,410,104,214.9293033,
20194,2019,4,SANTANDER,68,OIBA,68500,390,168,260.1564246,
20194,2019,4,BOLIVAR,13,PINILLOS,13549,335,138,202.1924528,
20194,2019,4,SUCRE,70,SAN ONOFRE,70713,344,128,203.1759259,
20194,2019,4,NARIÃ‘O,52,SAN BERNARDO,52685,438,162,266.9081633,
20194,2019,4,CAQUETA,18,PUERTO RICO,18592,325,138,221.4303797,
20194,2019,4,NORTE SANTANDER,54,SALAZAR,54660,341,146,227.5590551,
20194,2019,4,SUCRE,70,COVEÃ‘AS,70221,360,143,231.0374332,
20194,2019,4,ANTIOQUIA,5,GIRALDO,5306,327,138,221.6506024,
20194,2019,4,CUNDINAMARCA,25,QUEBRADANEGRA,25592,352,178,265.1777778,
20194,2019,4,TOLIMA,73,ARMERO,73055,348,150,227.1858407,
20194,2019,4,CUNDINAMARCA,25,PARATEBUENO,25530,335,141,235.0659341,
20194,2019,4,BOYACA,15,TINJACÃ,15808,381,186,262.6666667,
20194,2019,4,CUNDINAMARCA,25,BITUIMA,25095,315,183,255.75,
20194,2019,4,NARIÃ‘O,52,SAN ANDRÃ‰S DE TUMACO,52835,363,109,200.9184855,
20194,2019,4,CUNDINAMARCA,25,FACATATIVÃ,25269,404,130,262.0289855,
20194,2019,4,NORTE SANTANDER,54,BOCHALEMA,54099,343,179,262.775,
20194,2019,4,HUILA,41,HOBO,41349,344,144,229.1549296,
20194,2019,4,ANTIOQUIA,5,ITUANGO,5361,333,128,204.2150171,
20194,2019,4,SUCRE,70,GALERAS,70235,380,137,239.0415094,
20194,2019,4,ANTIOQUIA,5,SAN VICENTE FERRER,5674,379,138,242.7212389,
20194,2019,4,CHOCO,27,SAN JOSÃ‰ DEL PALMAR,27660,290,170,222.1428571,
20194,2019,4,BOYACA,15,GACHANTIVÃ,15293,333,180,238.8409091,
20194,2019,4,NARIÃ‘O,52,CÃ“RDOBA,52215,367,152,234.871345,
20194,2019,4,CHOCO,27,NÃ“VITA,27491,260,143,190.5076923,
20194,2019,4,BOYACA,15,SANTA ROSA DE VITERBO,15693,383,158,282.0081301,
20194,2019,4,NORTE SANTANDER,54,RAGONVALIA,54599,341,187,254.0384615,
20194,2019,4,CUNDINAMARCA,25,QUETAME,25594,331,141,237.2424242,
20194,2019,4,BOLIVAR,13,CICUCO,13188,332,146,218.4130435,
20194,2019,4,SANTANDER,68,MACARAVITA,68425,342,157,265.5277778,
20194,2019,4,ANTIOQUIA,5,SAN RAFAEL,5667,365,138,231.8280255,
20194,2019,4,ANTIOQUIA,5,NARIÃ‘O,5483,301,134,210.8202247,
20191,2019,1,CAUCA,19,PUERTO TEJADA,19573,342,159,252.8888889,
20194,2019,4,CUNDINAMARCA,25,GUATAQUÃ,25324,290,172,224.7142857,
20194,2019,4,ANTIOQUIA,5,URAMITA,5842,327,150,219.3661972,
20194,2019,4,BOYACA,15,TÃ“PAGA,15820,350,188,252.8378378,
20191,2019,1,CAUCA,19,PATÃA,19532,327,173,254.3,
20194,2019,4,ANTIOQUIA,5,MURINDÃ“,5475,233,133,185,
20194,2019,4,SANTANDER,68,BUCARAMANGA,68001,448,104,277.8709301,
20194,2019,4,CAQUETA,18,SAN VICENTE DEL CAGUÃN,18753,360,144,228.8938429,
20194,2019,4,CUNDINAMARCA,25,FUNZA,25286,413,138,260.648086,
20194,2019,4,TOLIMA,73,COELLO,73200,313,129,214.6181818,
20194,2019,4,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,385,138,250.7735471,
20194,2019,4,ANTIOQUIA,5,SAN PEDRO DE URABÃ,5665,346,143,215.5989848,
20194,2019,4,SANTANDER,68,RIONEGRO,68615,412,153,242.4892308,
20194,2019,4,ANTIOQUIA,5,SOPETRÃN,5761,334,135,216.575419,
20194,2019,4,PUTUMAYO,86,MOCOA,86001,393,140,252.377931,
20194,2019,4,RISARALDA,66,APÃA,66045,360,81,221.6987952,
20194,2019,4,NORTE SANTANDER,54,LA ESPERANZA,54385,321,141,231.0550459,
20194,2019,4,META,50,LA MACARENA,50350,343,161,236.6690647,
20194,2019,4,CUNDINAMARCA,25,AGUA DE DIOS,25001,368,148,242.7043478,
20194,2019,4,BOYACA,15,SAMACÃ,15646,394,156,248.2593985,
20194,2019,4,ANTIOQUIA,5,BETULIA,5093,339,130,207.5144033,
20194,2019,4,BOLIVAR,13,SAN CRISTÃ“BAL,13620,313,145,205,
20194,2019,4,SUCRE,70,CAIMITO,70124,341,148,212.9220779,
20194,2019,4,BOYACA,15,PAUNA,15531,333,140,238.5806452,
20191,2019,1,CUNDINAMARCA,25,TENJO,25799,390,323,354.5714286,
20194,2019,4,BOLIVAR,13,EL GUAMO,13248,316,137,215.109589,
20194,2019,4,SANTANDER,68,HATO,68344,346,200,266.2173913,
20194,2019,4,BOYACA,15,SUTATENZA,15778,329,175,232.5121951,
20194,2019,4,CHOCO,27,RÃO IRÃ“,27580,255,138,194.3035714,
20194,2019,4,BOYACA,15,SAN MATEO,15673,303,199,252.9411765,
20194,2019,4,SUCRE,70,SINCELEJO,70001,450,134,252.5046729,
20194,2019,4,ANTIOQUIA,5,BELLO,5088,414,86,242.8247081,
20194,2019,4,CAUCA,19,POPAYÃN,19001,407,90,251.268348,
20194,2019,4,VALLE,76,LA UNIÃ“N,76400,396,133,245.5410256,
20194,2019,4,CORDOBA,23,PLANETA RICA,23555,378,133,226.6886887,
20194,2019,4,BOLIVAR,13,EL CARMEN DE BOLÃVAR,13244,368,100,215.7660501,
20194,2019,4,PUTUMAYO,86,PUERTO LEGUÃZAMO,86573,356,129,223.2139037,
20194,2019,4,ATLANTICO,8,PONEDERA,8560,363,141,214.8577406,
20194,2019,4,BOLIVAR,13,SAN MARTÃN DE LOBA,13667,313,142,205.2970297,
20194,2019,4,ANTIOQUIA,5,AMAGÃ,5030,369,140,228.6472727,
20194,2019,4,CAUCA,19,TORIBÃO,19821,323,136,198.8862876,
20194,2019,4,TOLIMA,73,ROVIRA,73624,328,140,223.3313609,
20194,2019,4,CAUCA,19,GUAPÃ,19318,302,135,189.0397112,
20194,2019,4,ATLANTICO,8,JUAN DE ACOSTA,8372,350,149,227.7234043,
20194,2019,4,NARIÃ‘O,52,LA CRUZ,52378,362,140,238.5517241,
20194,2019,4,BOYACA,15,RAMIRIQUÃ,15599,345,157,259.7928571,
20194,2019,4,TOLIMA,73,CUNDAY,73226,321,135,228.1666667,
20194,2019,4,CUNDINAMARCA,25,VENECIA,25506,321,137,238.3333333,
20194,2019,4,ANTIOQUIA,5,ANZÃ,5044,344,154,225.8082192,
20194,2019,4,BOYACA,15,SANTANA,15686,340,205,246.5671642,
20194,2019,4,VALLE,76,EL CAIRO,76246,323,153,225.2542373,
20194,2019,4,BOYACA,15,LA CAPILLA,15380,353,150,257.6585366,
20194,2019,4,CUNDINAMARCA,25,PANDI,25524,335,158,231.2105263,
20194,2019,4,SANTANDER,68,SAN BENITO,68673,294,197,226.25,
20194,2019,4,TOLIMA,73,GUAMO,73319,345,138,211.2819843,
20194,2019,4,VALLE,76,BUENAVENTURA,76109,377,0,219.2827397,
20194,2019,4,CORDOBA,23,CERETÃ‰,23162,401,126,238.1236307,
20194,2019,4,ANTIOQUIA,5,SAN LUIS,5660,363,144,239.1871345,
20194,2019,4,VALLE,76,CALIMA,76126,372,139,231.0389105,
20194,2019,4,AMAZONAS,91,PUERTO NARIÃ‘O,91540,285,132,187.2278481,
20194,2019,4,HUILA,41,ALGECIRAS,41020,384,170,260.1041667,
20194,2019,4,CUNDINAMARCA,25,CUCUNUBÃ,25224,350,163,248.3296703,
20194,2019,4,NARIÃ‘O,52,ROBERTO PAYÃN,52621,252,137,179.84375,
20194,2019,4,ANTIOQUIA,5,MONTEBELLO,5467,319,137,222.325,
20194,2019,4,NARIÃ‘O,52,MOSQUERA,52473,276,151,200.64,
20194,2019,4,MAGDALENA,47,ZAPAYÃN,47960,325,142,210.4935065,
20194,2019,4,NARIÃ‘O,52,SANTA BÃRBARA,52696,264,140,192.6388889,
20194,2019,4,ANTIOQUIA,5,CAROLINA,5150,335,167,249.8648649,
20194,2019,4,CUNDINAMARCA,25,EL PEÃ‘Ã“N,25258,314,152,234.04,
20194,2019,4,ANTIOQUIA,5,ALEJANDRÃA,5021,330,138,231.3333333,
20194,2019,4,CUNDINAMARCA,25,VILLAGÃ“MEZ,25871,305,156,231.5365854,
20194,2019,4,BOYACA,15,GUACAMAYAS,15317,305,176,247,
20194,2019,4,CORDOBA,23,MONTERÃA,23001,427,132,256.7954373,
20191,2019,1,BOGOTA,11,BOGOTÃ D.C.,11001,454,152,350.1557645,
20194,2019,4,BOYACA,15,SOGAMOSO,15759,449,128,277.7858213,
20194,2019,4,CUNDINAMARCA,25,TENJO,25799,393,150,276.6063348,
20194,2019,4,SANTANDER,68,LEBRIJA,68406,440,140,254.545977,
20194,2019,4,SANTANDER,68,SAN GIL,68679,412,129,255.3532338,
20194,2019,4,NORTE SANTANDER,54,LOS PATIOS,54405,385,149,252.7044168,
20194,2019,4,CUNDINAMARCA,25,GACHALÃ,25293,343,155,243.9344262,
20194,2019,4,VALLE,76,TRUJILLO,76828,360,146,228.0954774,
20194,2019,4,LA GUAJIRA,44,SAN JUAN DEL CESAR,44650,363,130,236.6928702,
20194,2019,4,CAUCA,19,MIRANDA,19455,407,0,242.0024331,
20194,2019,4,SANTANDER,68,MATANZA,68444,380,173,250.9516129,
20194,2019,4,ANTIOQUIA,5,SAN ROQUE,5670,352,97,221.472028,
20194,2019,4,BOYACA,15,COPER,15212,333,180,239.8510638,
20194,2019,4,CUNDINAMARCA,25,GUAYABETAL,25335,311,149,225.1126761,
20194,2019,4,CALDAS,17,FILADELFIA,17272,321,162,227.3586957,
20194,2019,4,SANTANDER,68,SAN JOSÃ‰ DE MIRANDA,68684,374,245,296.9444444,
20194,2019,4,BOYACA,15,TIPACOQUE,15810,373,158,262.7619048,
20194,2019,4,SANTANDER,68,SAN MIGUEL,68686,342,195,277.4722222,
20194,2019,4,BOYACA,15,SANTA SOFÃA,15696,328,155,246.6666667,
20194,2019,4,META,50,RESTREPO,50606,396,141,251.5436047,
20194,2019,4,CORDOBA,23,LOS CÃ“RDOBAS,23419,340,138,222.8833333,
20194,2019,4,NARIÃ‘O,52,CUMBAL,52227,367,156,250.6450116,
20194,2019,4,CAUCA,19,ALMAGUER,19022,329,143,224.1392405,
20194,2019,4,NARIÃ‘O,52,LA TOLA,52390,285,135,177.9012346,
20194,2019,4,ANTIOQUIA,5,CAMPAMENTO,5134,337,153,225.9135802,
20194,2019,4,ANTIOQUIA,5,SONSÃ“N,5756,349,132,234.0252708,
20194,2019,4,VALLE,76,ANSERMANUEVO,76041,376,144,221.4545455,
20194,2019,4,VALLE,76,DAGUA,76233,362,27,232.0144509,
20191,2019,1,ANTIOQUIA,5,LA ESTRELLA,5380,392,181,323.3287671,
20194,2019,4,CORDOBA,23,PUERTO LIBERTADOR,23580,352,128,219.412234,
20194,2019,4,CUNDINAMARCA,25,LA PALMA,25394,335,143,218.3816794,
20194,2019,4,BOLIVAR,13,ARENAL,13042,316,153,205.5769231,
20194,2019,4,META,50,MAPIRIPÃN,50325,321,138,200.8947368,
20194,2019,4,CUNDINAMARCA,25,GUADUAS,25320,373,153,251.5932722,
20194,2019,4,CASANARE,85,CHÃMEZA,85015,345,155,230.5357143,
20194,2019,4,CHOCO,27,RÃO QUITO,27600,293,133,181.1848739,
20194,2019,4,CHOCO,27,UNGUÃA,27800,299,140,199.6601942,
20194,2019,4,AMAZONAS,91,EL ENCANTO,91263,269,152,206.1,
20194,2019,4,ANTIOQUIA,5,CARAMANTA,5145,295,165,229.625,
20194,2019,4,NORTE SANTANDER,54,HERRÃN,54347,343,175,266,
20194,2019,4,CASANARE,85,RECETOR,85279,314,167,226.5416667,
20194,2019,4,LA GUAJIRA,44,LA JAGUA DEL PILAR,44420,311,146,210.6,
20194,2019,4,ANTIOQUIA,5,ITAGÃœÃ,5360,417,54,253.060237,
20194,2019,4,CAQUETA,18,SOLITA,18785,303,140,213.7777778,
20194,2019,4,CAUCA,19,TIMBIQUÃ,19809,253,120,173.987395,
20194,2019,4,ANTIOQUIA,5,JARDÃN,5364,372,165,253.3902439,
20194,2019,4,VALLE,76,ROLDANILLO,76622,387,136,244.3981693,
20194,2019,4,QUINDIO,63,PIJAO,63548,356,115,237.16,
20194,2019,4,VALLE,76,BUGALAGRANDE,76113,344,134,226.7113821,
20194,2019,4,TOLIMA,73,SAN SEBASTIÃN DE MARIQUITA,73443,367,139,244.5287611,
20194,2019,4,CHOCO,27,JURADÃ“,27372,253,130,172.125,
20194,2019,4,BOLIVAR,13,ACHÃ,13006,332,137,208.3939394,
20194,2019,4,ANTIOQUIA,5,NECHÃ,5495,309,136,201.17,
20194,2019,4,CHOCO,27,BELÃ‰N DE BAJIRÃ,27086,323,135,199.8333333,
20194,2019,4,BOLIVAR,13,ARROYOHONDO,13062,304,135,200.0181818,
20194,2019,4,SUCRE,70,SUCRE,70771,343,140,218.2238095,
20194,2019,4,ANTIOQUIA,5,SAN FRANCISCO,5652,322,160,235.3529412,
20194,2019,4,NARIÃ‘O,52,PASTO,52001,432,127,267.3562324,
20194,2019,4,SUCRE,70,OVEJAS,70508,324,136,218.4166667,
20194,2019,4,META,50,CASTILLA LA NUEVA,50150,355,146,234.6939655,
20194,2019,4,ANTIOQUIA,5,RIONEGRO,5615,418,135,254.2586989,
20194,2019,4,CORDOBA,23,CIÃ‰NAGA DE ORO,23189,376,141,240.4304,
20194,2019,4,CUNDINAMARCA,25,COTA,25214,425,147,297.9581646,
20194,2019,4,VALLE,76,ALCALÃ,76020,313,134,211.8684211,
20194,2019,4,BOLIVAR,13,MORALES,13473,312,132,210.8930481,
20194,2019,4,NARIÃ‘O,52,MAGÃœÃ,52427,285,126,177.6438356,
20194,2019,4,CESAR,20,EL COPEY,20238,373,142,234.7834758,
20194,2019,4,BOLIVAR,13,SOPLAVIENTO,13760,308,137,206.3783784,
20194,2019,4,CASANARE,85,PORE,85263,343,147,236.2903226,
20194,2019,4,VALLE,76,GUACARÃ,76318,345,137,229.7182663,
20194,2019,4,VALLE,76,SAN PEDRO,76670,365,135,238.9207317,
20194,2019,4,CAUCA,19,FLORENCIA,19290,350,104,217.8923077,
20194,2019,4,VALLE,76,ZARZAL,76895,369,142,231.9781659,
20194,2019,4,CUNDINAMARCA,25,VERGARA,25862,354,161,250.9846154,
20194,2019,4,CHOCO,27,EL CARMEN DE ATRATO,27245,361,86,232.4174757,
20194,2019,4,META,50,SAN JUANITO,50686,379,184,245.7083333,
20194,2019,4,NARIÃ‘O,52,YACUANQUER,52885,333,157,244.3541667,
20194,2019,4,BOYACA,15,CUCAITA,15224,323,185,255.8412698,
20194,2019,4,MAGDALENA,47,PEDRAZA,47541,308,149,205.05,
20194,2019,4,CUNDINAMARCA,25,SAN BERNARDO,25649,348,151,233.3474576,
20194,2019,4,BOYACA,15,BRICEÃ‘O,15106,337,167,238.2777778,
20194,2019,4,TOLIMA,73,ESPINAL,73268,378,127,232.5089888,
20194,2019,4,META,50,PUERTO LÃ“PEZ,50573,377,139,239.2644231,
20194,2019,4,NORTE SANTANDER,54,VILLA DEL ROSARIO,54874,378,135,252.7905337,
20194,2019,4,ANTIOQUIA,5,NECOCLÃ,5490,382,90,200.733244,
20194,2019,4,CORDOBA,23,MOÃ‘ITOS,23500,357,142,223.2256267,
20194,2019,4,PUTUMAYO,86,PUERTO GUZMÃN,86571,336,140,222.8470588,
20194,2019,4,RISARALDA,66,MISTRATÃ“,66456,351,142,217.8510638,
20194,2019,4,BOYACA,15,EL COCUY,15244,349,200,257.7142857,
20194,2019,4,SUCRE,70,EL ROBLE,70233,368,155,243.5517241,
20194,2019,4,CHOCO,27,TADÃ“,27787,297,129,185.0225564,
20194,2019,4,CUNDINAMARCA,25,VILLAPINZÃ“N,25873,383,144,258.7758621,
20194,2019,4,SANTANDER,68,SABANA DE TORRES,68655,360,152,245.1208459,
20194,2019,4,HUILA,41,ISNOS,41359,360,143,236.0765172,
20194,2019,4,MAGDALENA,47,SABANAS DE SAN ÃNGEL,47660,312,107,197.7692308,
20194,2019,4,BOLIVAR,13,NOROSÃ,13490,285,154,201.75,
20194,2019,4,CUNDINAMARCA,25,PULÃ,25580,352,146,233.2,
20194,2019,4,NARIÃ‘O,52,CHACHAGÃœÃ,52240,353,162,243.2394366,
20194,2019,4,BOLIVAR,13,TIQUISIO,13810,302,138,204.662069,
20194,2019,4,RISARALDA,66,PUEBLO RICO,66572,357,130,198.4947368,
20194,2019,4,CHOCO,27,CÃ‰RTEGUI,27160,264,132,187.7101449,
20194,2019,4,ANTIOQUIA,5,BURITICÃ,5113,298,143,215.7888889,
20194,2019,4,BOYACA,15,TUNUNGUÃ,15832,314,158,236,
20194,2019,4,NORTE SANTANDER,54,PAMPLONITA,54520,330,152,255.6984127,
20194,2019,4,CUNDINAMARCA,25,MANTA,25436,329,195,253.4137931,
20194,2019,4,SANTANDER,68,LA BELLEZA,68377,352,165,253.9761905,
20194,2019,4,BOYACA,15,SOMONDOCO,15761,313,179,241.05,
20194,2019,4,MAGDALENA,47,ARACATACA,47053,351,134,204.475162,
20194,2019,4,CALDAS,17,ARANZAZU,17050,351,133,237.4829545,
20194,2019,4,RISARALDA,66,GUÃTICA,66318,347,136,224.6709957,
20194,2019,4,CESAR,20,LA PAZ,20621,353,150,238.2873563,
20194,2019,4,RISARALDA,66,LA VIRGINIA,66400,371,140,237.5487465,
20194,2019,4,SAN ANDRES,88,SAN ANDRÃ‰S,88001,387,131,233.2419929,
20194,2019,4,CUNDINAMARCA,25,YACOPÃ,25885,340,132,229.619469,
20194,2019,4,BOLIVAR,13,SAN JACINTO DEL CAUCA,13655,280,140,195.3703704,
20194,2019,4,MAGDALENA,47,PIVIJAY,47551,358,140,222.4795918,
20194,2019,4,META,50,MESETAS,50330,335,164,233.9866667,
20194,2019,4,CAUCA,19,BOLÃVAR,19100,346,133,227.7445652,
20194,2019,4,CUNDINAMARCA,25,CARMEN DE CARUPA,25154,325,156,234.0285714,
20194,2019,4,CUNDINAMARCA,25,SASAIMA,25718,363,145,238.58,
20194,2019,4,NORTE SANTANDER,54,HACARÃ,54344,318,157,229.8541667,
20194,2019,4,BOYACA,15,SATIVANORTE,15720,342,182,252.1052632,
20191,2019,1,CUNDINAMARCA,25,SOPÃ“,25758,391,350,368.4736842,
20194,2019,4,BOYACA,15,BOYACÃ,15104,340,176,249.2380952,
20194,2019,4,SANTANDER,68,VILLANUEVA,68872,364,133,258.8636364,
