ID;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_depto_ubicacion;cole_genero;cole_jornada;cole_naturaleza;estu_genero;estu_nacionalidad;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_personashogar;fami_tieneautomovil;fami_tienecomputador;fami_tieneinternet;fami_tienelavadora;desemp_ingles;Respuesta
9342;TI;URBANO;N;Region Caribe;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Tres;Educacion profesional incompleta;Secundaria (Bachillerato) completa;Estrato 2;5 a 6;No;No;No;Si;A-;punt_ingles
9343;TI;URBANO;N;Region Caribe;MIXTO;TARDE;OFICIAL;F;COLOMBIA;Cuatro;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 3;7 a 8;No;No;No;No;A-;punt_sociales_ciudadanas
9344;TI;URBANO;N;Region Amazonia;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Tres;Secundaria (Bachillerato) completa;Primaria completa;;1 a 2;Si;No;No;No;A1;punt_sociales_ciudadanas
9345;TI;URBANO;N;Region Caribe;MIXTO;COMPLETA;NO OFICIAL;M;COLOMBIA;Dos;Educacion profesional completa;Postgrado;Estrato 4;3 a 4;Si;Si;Si;Si;B+;punt_matematicas
9346;TI;URBANO;N;;MIXTO;TARDE;OFICIAL;M;COLOMBIA;Dos;Tecnica o tecnologica incompleta;Secundaria (Bachillerato) completa;Estrato 2;3 a 4;No;Si;Si;Si;A-;punt_c_naturales
9347;TI;URBANO;N;Region Andina;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Tres;Primaria incompleta;Primaria completa;Estrato 3;5 a 6;No;Si;Si;Si;A1;punt_sociales_ciudadanas
9348;TI;URBANO;N;Region Caribe;MIXTO;TARDE;OFICIAL;F;COLOMBIA;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;3 a 4;No;No;No;No;A-;punt_ingles
9349;TI;URBANO;;Region Caribe;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;3 a 4;No;No;Si;No;A1;punt_matematicas
9350;TI;RURAL;N;Region Andina;MIXTO;COMPLETA;NO OFICIAL;M;COLOMBIA;Cinco;Educacion profesional completa;Educacion profesional completa;Estrato 3;3 a 4;Si;Si;Si;Si;A2;punt_sociales_ciudadanas
9351;TI;RURAL;N;Region Caribe;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Dos;Secundaria (Bachillerato) completa;Tecnica o tecnologica incompleta;Estrato 2;3 a 4;No;No;No;Si;A-;punt_matematicas
9352;TI;URBANO;N;Region Andina;MIXTO;MANANA;OFICIAL;M;COLOMBIA;;;;;;;;;;A-;punt_sociales_ciudadanas
9353;TI;URBANO;N;;FEMENINO;MANANA;OFICIAL;F;COLOMBIA;Dos;Educacion profesional incompleta;Tecnica o tecnologica completa;Estrato 2;1 a 2;No;Si;Si;Si;A1;punt_c_naturales
9354;TI;URBANO;N;Region Andina;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Tres;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 2;3 a 4;No;Si;Si;Si;A1;punt_sociales_ciudadanas
9355;TI;URBANO;N;Region Andina;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Uno;Primaria incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;1 a 2;No;No;Si;No;A-;punt_sociales_ciudadanas
9356;TI;URBANO;N;Region Andina;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;3 a 4;No;No;No;No;A-;punt_ingles
9357;TI;URBANO;N;Region Caribe;MIXTO;MANANA;NO OFICIAL;M;COLOMBIA;Tres;Educacion profesional completa;Postgrado;Estrato 2;5 a 6;Si;Si;Si;No;B+;punt_lectura_critica
9358;TI;URBANO;N;Region Pacifica;MIXTO;UNICA;OFICIAL;M;COLOMBIA;;;;;;;;;;A-;punt_sociales_ciudadanas
9359;TI;URBANO;N;;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Tres;Educacion profesional completa;Educacion profesional completa;Estrato 1;5 a 6;No;Si;Si;Si;A2;punt_ingles
9360;TI;URBANO;N;;MIXTO;UNICA;NO OFICIAL;F;COLOMBIA;Dos;Tecnica o tecnologica completa;Tecnica o tecnologica completa;Estrato 2;3 a 4;No;No;Si;Si;A2;punt_c_naturales
9361;TI;RURAL;;Region Pacifica;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Tres;Primaria completa;Primaria completa;Estrato 1;5 a 6;No;No;No;No;A-;punt_ingles
9362;TI;URBANO;N;Region Andina;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Dos;;;;3 a 4;No;No;;Si;A-;punt_sociales_ciudadanas
9363;TI;URBANO;N;;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;9 o mas;No;No;No;Si;A-;punt_sociales_ciudadanas
9364;TI;URBANO;N;Region Pacifica;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;1 a 2;No;Si;Si;No;A2;punt_ingles
9365;TI;URBANO;;;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Uno;No sabe;No sabe;Sin Estrato;1 a 2;No;Si;Si;No;A2;punt_matematicas
9366;TI;RURAL;N;Region Amazonia;MIXTO;COMPLETA;OFICIAL;F;COLOMBIA;Seis o mas;Postgrado;Secundaria (Bachillerato) incompleta;Estrato 5;5 a 6;No;No;Si;No;A-;punt_matematicas
9367;TI;RURAL;;Region Amazonia;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Cinco;Primaria incompleta;Primaria incompleta;Estrato 1;5 a 6;No;No;No;Si;;punt_lectura_critica
9368;TI;URBANO;N;;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Dos;;;;1 a 2;No;Si;;Si;B1;punt_c_naturales
9369;TI;URBANO;N;Region Andina;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Uno;Primaria incompleta;Primaria incompleta;Estrato 2;3 a 4;No;No;No;Si;A-;punt_ingles
9370;TI;URBANO;N;Region Orinoquia;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Dos;Primaria incompleta;Primaria completa;Estrato 1;5 a 6;No;No;No;Si;A-;punt_ingles
9371;TI;URBANO;N;;MIXTO;COMPLETA;NO OFICIAL;F;COLOMBIA;Tres;Educacion profesional completa;Secundaria (Bachillerato) completa;Estrato 3;3 a 4;No;Si;Si;Si;A1;punt_c_naturales
9372;TI;URBANO;N;;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;3 a 4;Si;Si;Si;Si;A1;punt_sociales_ciudadanas
9373;TI;URBANO;;Region Andina;MIXTO;SABATINA;NO OFICIAL;M;COLOMBIA;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;5 a 6;No;Si;Si;Si;A-;punt_lectura_critica
9374;TI;URBANO;N;;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Dos;Tecnica o tecnologica completa;Secundaria (Bachillerato) incompleta;Estrato 1;3 a 4;No;No;Si;No;A-;punt_sociales_ciudadanas
9375;TI;RURAL;N;Region Andina;MIXTO;COMPLETA;OFICIAL;F;COLOMBIA;Tres;Secundaria (Bachillerato) incompleta;;Estrato 1;3 a 4;No;No;No;Si;A-;punt_ingles
9376;TI;URBANO;N;Region Andina;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Cinco;Educacion profesional completa;Educacion profesional completa;Estrato 1;7 a 8;Si;Si;Si;Si;B+;punt_c_naturales
9377;TI;URBANO;N;;MIXTO;TARDE;OFICIAL;M;COLOMBIA;Dos;Educacion profesional completa;Secundaria (Bachillerato) completa;Estrato 2;5 a 6;No;Si;No;Si;B1;punt_lectura_critica
9378;CC;URBANO;N;Region Caribe;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Tres;;;;3 a 4;;;;Si;A-;punt_ingles
9379;TI;URBANO;N;Region Andina;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Cuatro;Primaria completa;Secundaria (Bachillerato) completa;Estrato 1;5 a 6;No;Si;Si;Si;A1;punt_c_naturales
9380;TI;URBANO;N;Region Andina;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 2;3 a 4;No;Si;Si;Si;A-;punt_ingles
9381;CC;URBANO;N;Region Andina;MIXTO;NOCHE;OFICIAL;M;COLOMBIA;Cinco;Primaria incompleta;Primaria incompleta;Estrato 4;7 a 8;No;No;Si;No;A-;punt_sociales_ciudadanas
9382;CC;URBANO;N;Region Orinoquia;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Tres;Primaria incompleta;Secundaria (Bachillerato) completa;Estrato 1;3 a 4;No;Si;Si;Si;A-;punt_matematicas
9383;TI;URBANO;;;MIXTO;TARDE;OFICIAL;M;COLOMBIA;Dos;Ninguno;Ninguno;Estrato 1;3 a 4;No;No;No;No;A1;punt_c_naturales
9384;TI;URBANO;N;Region Andina;MIXTO;COMPLETA;NO OFICIAL;M;COLOMBIA;Tres;Educacion profesional completa;Educacion profesional completa;Estrato 4;3 a 4;Si;Si;Si;Si;A2;punt_ingles
9385;TI;URBANO;N;Region Caribe;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Tres;Primaria completa;Secundaria (Bachillerato) incompleta;Estrato 1;3 a 4;No;No;No;Si;A-;punt_matematicas
9386;TI;URBANO;N;;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Tres;Primaria incompleta;Primaria completa;Estrato 3;3 a 4;No;Si;Si;Si;A1;punt_c_naturales
9387;TI;RURAL;N;Region Andina;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;3 a 4;No;No;No;No;A-;punt_ingles
9388;TI;URBANO;N;;MIXTO;TARDE;OFICIAL;M;COLOMBIA;Dos;Primaria incompleta;Primaria incompleta;Estrato 2;3 a 4;No;No;Si;Si;A2;punt_lectura_critica
9389;TI;URBANO;N;;MIXTO;COMPLETA;NO OFICIAL;F;COLOMBIA;Tres;Educacion profesional completa;Educacion profesional completa;Estrato 3;1 a 2;Si;Si;Si;Si;A-;punt_matematicas
9390;TI;RURAL;N;Region Andina;MIXTO;COMPLETA;OFICIAL;F;COLOMBIA;Cuatro;Tecnica o tecnologica completa;Tecnica o tecnologica completa;Estrato 2;3 a 4;Si;Si;Si;Si;A-;punt_sociales_ciudadanas
9391;TI;URBANO;;Region Andina;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Dos;;Educacion profesional completa;Estrato 2;1 a 2;No;Si;Si;Si;A1;punt_lectura_critica
9392;TI;URBANO;N;Region Caribe;MIXTO;TARDE;OFICIAL;M;COLOMBIA;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;5 a 6;No;Si;No;No;A-;punt_matematicas
9393;TI;URBANO;N;;MIXTO;COMPLETA;NO OFICIAL;F;COLOMBIA;Tres;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 3;3 a 4;Si;Si;Si;Si;A-;punt_ingles
9394;TI;URBANO;N;Region Caribe;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Dos;Educacion profesional completa;No sabe;Estrato 2;1 a 2;No;No;Si;No;A-;punt_sociales_ciudadanas
9395;TI;URBANO;N;Region Orinoquia;MIXTO;MANANA;NO OFICIAL;M;COLOMBIA;Tres;Secundaria (Bachillerato) incompleta;Tecnica o tecnologica completa;Estrato 2;3 a 4;No;Si;Si;Si;A2;punt_sociales_ciudadanas
9396;TI;URBANO;N;;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Tres;Tecnica o tecnologica incompleta;Secundaria (Bachillerato) incompleta;Estrato 3;3 a 4;No;No;Si;No;A-;punt_ingles
9397;TI;RURAL;N;Region Caribe;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Uno;Tecnica o tecnologica completa;Educacion profesional completa;Estrato 1;3 a 4;No;No;No;Si;A1;punt_ingles
9398;CC;URBANO;N;Region Andina;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 1;3 a 4;No;No;Si;No;A-;punt_sociales_ciudadanas
9399;TI;URBANO;N;;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Dos;Primaria incompleta;Primaria incompleta;Estrato 2;5 a 6;Si;Si;Si;Si;A-;punt_ingles
9400;TI;URBANO;;Region Andina;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Tres;Primaria completa;Primaria completa;Estrato 2;3 a 4;No;Si;Si;Si;A-;punt_sociales_ciudadanas
9401;TI;URBANO;N;Region Andina;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Dos;Tecnica o tecnologica completa;Secundaria (Bachillerato) completa;Estrato 3;1 a 2;No;Si;Si;Si;A1;punt_c_naturales
9402;TI;URBANO;N;Region Andina;MIXTO;TARDE;OFICIAL;F;COLOMBIA;Tres;Primaria completa;Secundaria (Bachillerato) completa;Estrato 1;3 a 4;No;Si;Si;Si;A-;punt_sociales_ciudadanas
9403;TI;URBANO;N;Region Andina;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;5 a 6;No;Si;No;Si;A1;punt_sociales_ciudadanas
9404;TI;URBANO;N;Region Pacifica;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Uno;Primaria completa;Primaria completa;Estrato 1;3 a 4;No;No;No;No;A1;punt_c_naturales
9405;TI;URBANO;N;;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Uno;No sabe;No sabe;Estrato 2;1 a 2;No;No;No;Si;A1;punt_matematicas
9406;TI;URBANO;N;Region Andina;MIXTO;TARDE;OFICIAL;F;COLOMBIA;Tres;Primaria completa;Primaria incompleta;Estrato 5;3 a 4;No;No;Si;No;A1;punt_sociales_ciudadanas
9407;TI;URBANO;N;;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Uno;Primaria incompleta;Primaria completa;Estrato 1;3 a 4;Si;Si;Si;Si;A-;punt_matematicas
9408;TI;URBANO;N;Region Caribe;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Dos;Secundaria (Bachillerato) completa;No sabe;Estrato 2;3 a 4;No;No;Si;Si;A-;punt_matematicas
9409;TI;URBANO;N;Region Andina;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;5 a 6;No;Si;Si;Si;A2;punt_sociales_ciudadanas
9410;TI;URBANO;N;Region Andina;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Dos;Primaria completa;Secundaria (Bachillerato) incompleta;Estrato 2;5 a 6;Si;Si;Si;Si;A1;punt_sociales_ciudadanas
9411;TI;URBANO;N;Region Andina;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;1 a 2;No;Si;Si;Si;A-;punt_sociales_ciudadanas
9412;TI;URBANO;N;Region Andina;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Dos;Primaria incompleta;Ninguno;Estrato 2;5 a 6;;;Si;;A-;punt_ingles
9413;TI;URBANO;;;MIXTO;MANANA;NO OFICIAL;F;COLOMBIA;Tres;Secundaria (Bachillerato) completa;Tecnica o tecnologica completa;Estrato 2;3 a 4;No;Si;Si;Si;A2;punt_c_naturales
9414;Otros;URBANO;N;Region Andina;MIXTO;UNICA;OFICIAL;F;VENEZUELA;Dos;Educacion profesional completa;Secundaria (Bachillerato) incompleta;Estrato 1;5 a 6;No;No;Si;No;A-;punt_ingles
9415;TI;RURAL;N;Region Andina;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Uno;;;;1 a 2;No;No;;No;A2;punt_ingles
9416;TI;URBANO;;Region Andina;MIXTO;COMPLETA;NO OFICIAL;F;COLOMBIA;Uno;Educacion profesional completa;Secundaria (Bachillerato) completa;Estrato 2;1 a 2;No;No;Si;No;A-;punt_sociales_ciudadanas
9417;TI;RURAL;S;Region Caribe;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Dos;No sabe;Secundaria (Bachillerato) completa;Estrato 2;3 a 4;No;No;Si;No;A-;punt_sociales_ciudadanas
9418;TI;URBANO;N;Region Caribe;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Tres;Primaria completa;Primaria completa;Estrato 1;7 a 8;No;No;Si;Si;A-;punt_ingles
9419;TI;URBANO;N;Region Pacifica;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Tres;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 3;3 a 4;No;Si;Si;Si;A-;punt_ingles
9420;TI;URBANO;N;Region Andina;MIXTO;MANANA;NO OFICIAL;F;COLOMBIA;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;3 a 4;No;Si;Si;No;A1;punt_sociales_ciudadanas
9421;TI;URBANO;N;Region Andina;MIXTO;MANANA;OFICIAL;F;COLOMBIA;;Secundaria (Bachillerato) completa;No sabe;Estrato 1;;;;No;;B1;punt_sociales_ciudadanas
9422;TI;URBANO;N;Region Andina;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Dos;Tecnica o tecnologica completa;No sabe;Estrato 2;3 a 4;No;No;No;Si;A1;punt_matematicas
9423;CC;URBANO;;;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 1;5 a 6;No;No;No;Si;A1;punt_sociales_ciudadanas
9424;TI;URBANO;N;Region Andina;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 6;5 a 6;No;Si;No;Si;A-;punt_ingles
9425;TI;RURAL;;Region Pacifica;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Dos;Tecnica o tecnologica completa;Secundaria (Bachillerato) completa;Estrato 2;3 a 4;No;No;No;Si;A-;punt_matematicas
9426;TI;RURAL;N;Region Caribe;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 6;7 a 8;No;No;No;No;A-;punt_sociales_ciudadanas
9427;TI;URBANO;N;Region Andina;MIXTO;COMPLETA;OFICIAL;F;COLOMBIA;Tres;Secundaria (Bachillerato) completa;;Estrato 2;3 a 4;No;No;Si;Si;A1;punt_c_naturales
9428;TI;RURAL;;Region Andina;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Tres;Educacion profesional completa;Educacion profesional completa;Estrato 2;5 a 6;No;Si;Si;Si;A-;punt_sociales_ciudadanas
9429;TI;URBANO;N;Region Caribe;MIXTO;MANANA;OFICIAL;F;VENEZUELA;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;5 a 6;No;No;Si;Si;A-;punt_sociales_ciudadanas
9430;TI;URBANO;N;;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Dos;Tecnica o tecnologica completa;Secundaria (Bachillerato) completa;Estrato 3;3 a 4;No;Si;Si;Si;A2;punt_matematicas
9431;TI;URBANO;N;Region Caribe;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Dos;Tecnica o tecnologica completa;No sabe;Estrato 2;5 a 6;Si;Si;Si;Si;A-;punt_lectura_critica
9432;TI;URBANO;N;Region Pacifica;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Tres;No sabe;No sabe;Estrato 2;3 a 4;No;No;Si;Si;A2;punt_sociales_ciudadanas
9433;TI;URBANO;N;;MIXTO;TARDE;OFICIAL;M;COLOMBIA;Tres;Primaria completa;Secundaria (Bachillerato) incompleta;Estrato 2;3 a 4;Si;Si;Si;Si;A-;punt_sociales_ciudadanas
9434;TI;URBANO;N;Region Caribe;MIXTO;MANANA;NO OFICIAL;M;COLOMBIA;Dos;Tecnica o tecnologica completa;No sabe;Estrato 2;1 a 2;No;No;Si;No;A1;punt_sociales_ciudadanas
9435;TI;URBANO;N;Region Caribe;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Tres;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 1;7 a 8;No;Si;No;Si;A-;punt_matematicas
9436;TI;URBANO;N;Region Caribe;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;3 a 4;No;Si;Si;No;A1;punt_sociales_ciudadanas
9437;CC;URBANO;;Region Andina;MIXTO;MANANA;NO OFICIAL;F;COLOMBIA;Dos;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 4;1 a 2;No;No;Si;Si;A-;punt_sociales_ciudadanas
9438;TI;RURAL;;Region Caribe;MIXTO;TARDE;OFICIAL;F;COLOMBIA;Tres;Educacion profesional completa;Primaria incompleta;Sin Estrato;3 a 4;No;Si;Si;Si;A-;punt_ingles
9439;TI;URBANO;N;;MIXTO;COMPLETA;NO OFICIAL;F;COLOMBIA;Tres;Postgrado;Postgrado;Estrato 4;3 a 4;Si;Si;Si;Si;A2;punt_matematicas
9440;TI;URBANO;N;Region Andina;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Tres;Educacion profesional completa;No sabe;Estrato 1;3 a 4;No;No;Si;Si;A-;punt_c_naturales
9441;TI;URBANO;N;Region Caribe;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Uno;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;3 a 4;No;No;No;No;A1;punt_ingles
9442;TI;URBANO;;Region Caribe;MIXTO;MANANA;NO OFICIAL;M;COLOMBIA;Tres;Primaria completa;Primaria incompleta;Estrato 3;3 a 4;No;No;No;Si;A-;punt_ingles
9443;TI;URBANO;N;Region Andina;MIXTO;TARDE;NO OFICIAL;M;COLOMBIA;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;3 a 4;Si;No;Si;Si;A-;punt_ingles
9444;Otros;URBANO;N;Region Caribe;MIXTO;NOCHE;OFICIAL;M;COLOMBIA;Dos;Tecnica o tecnologica completa;Tecnica o tecnologica completa;Estrato 2;5 a 6;No;No;Si;No;A2;punt_c_naturales
9445;TI;URBANO;;Region Caribe;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Cuatro;Educacion profesional incompleta;Secundaria (Bachillerato) completa;Estrato 2;5 a 6;No;Si;Si;Si;A-;punt_ingles
9446;TI;URBANO;N;;MIXTO;COMPLETA;OFICIAL;F;COLOMBIA;Dos;Educacion profesional incompleta;Secundaria (Bachillerato) incompleta;Estrato 3;5 a 6;Si;Si;Si;Si;A1;punt_sociales_ciudadanas
9447;TI;URBANO;N;Region Andina;MIXTO;SABATINA;NO OFICIAL;F;COLOMBIA;Tres;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 1;5 a 6;Si;Si;Si;No;A-;punt_ingles
9448;TI;URBANO;;;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Tres;Educacion profesional completa;No sabe;Estrato 3;3 a 4;Si;Si;Si;Si;A2;punt_c_naturales
9449;TI;URBANO;N;Region Andina;FEMENINO;UNICA;OFICIAL;F;COLOMBIA;Cuatro;Tecnica o tecnologica completa;Secundaria (Bachillerato) completa;Estrato 2;3 a 4;Si;Si;Si;Si;A1;punt_c_naturales
9450;TI;URBANO;N;Region Caribe;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;7 a 8;No;No;No;No;A-;punt_ingles
9451;CC;URBANO;N;;MIXTO;NOCHE;NO OFICIAL;M;COLOMBIA;Tres;Primaria incompleta;Primaria completa;Estrato 1;3 a 4;No;Si;Si;Si;A-;punt_ingles
9452;TI;URBANO;S;Region Andina;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Tres;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 2;5 a 6;Si;Si;Si;Si;A1;punt_ingles
9453;TI;URBANO;;Region Andina;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Uno;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;3 a 4;No;No;No;No;A-;punt_ingles
9454;TI;URBANO;;Region Andina;MIXTO;SABATINA;NO OFICIAL;M;COLOMBIA;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;5 a 6;No;No;Si;Si;A1;punt_c_naturales
9455;TI;URBANO;N;;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Tres;Educacion profesional completa;Educacion profesional completa;Estrato 3;3 a 4;No;Si;Si;Si;A-;punt_ingles
9456;CC;URBANO;N;Region Andina;MIXTO;NOCHE;OFICIAL;M;COLOMBIA;Cinco;Primaria incompleta;Primaria incompleta;Estrato 2;7 a 8;No;No;Si;No;A-;punt_matematicas
9457;TI;URBANO;N;;MIXTO;COMPLETA;NO OFICIAL;M;COLOMBIA;Tres;Tecnica o tecnologica incompleta;Educacion profesional completa;Estrato 4;3 a 4;Si;Si;Si;Si;A2;punt_sociales_ciudadanas
9458;TI;RURAL;N;Region Andina;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Tres;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 1;5 a 6;No;No;No;Si;A-;punt_ingles
9459;TI;URBANO;N;Region Caribe;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Tres;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 1;5 a 6;Si;No;Si;Si;A-;punt_ingles
9460;TI;URBANO;N;Region Pacifica;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Cinco;Primaria completa;Ninguno;Estrato 2;3 a 4;No;No;Si;Si;A-;punt_matematicas
9461;CC;URBANO;N;Region Amazonia;MIXTO;SABATINA;OFICIAL;F;COLOMBIA;Cuatro;Primaria incompleta;Primaria incompleta;Estrato 1;5 a 6;No;No;Si;No;A-;punt_lectura_critica
9462;CC;URBANO;N;Region Pacifica;MIXTO;MANANA;NO OFICIAL;M;COLOMBIA;Tres;Tecnica o tecnologica completa;;Estrato 6;5 a 6;Si;Si;No;Si;A-;punt_ingles
9463;TI;URBANO;N;Region Caribe;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 1;5 a 6;No;Si;Si;Si;A2;punt_matematicas
9464;TI;URBANO;N;;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Cuatro;;;Estrato 1;7 a 8;Si;No;Si;Si;A-;punt_sociales_ciudadanas
9465;TI;URBANO;N;Region Andina;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Dos;Ninguno;Primaria incompleta;Estrato 1;1 a 2;No;No;No;No;A-;punt_sociales_ciudadanas
9466;TI;URBANO;N;Region Andina;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Tres;Secundaria (Bachillerato) completa;Educacion profesional incompleta;Estrato 1;3 a 4;No;Si;Si;Si;A1;punt_ingles
9467;TI;URBANO;N;;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Dos;Educacion profesional completa;Educacion profesional completa;Estrato 2;1 a 2;No;Si;Si;Si;A1;punt_sociales_ciudadanas
9468;TI;URBANO;N;;MIXTO;COMPLETA;NO OFICIAL;F;COLOMBIA;Tres;Primaria completa;Primaria completa;Estrato 4;3 a 4;Si;Si;Si;Si;A-;punt_sociales_ciudadanas
